hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6
85,2015,1,4,13,0.000000,0.000000,0.000000,1.515220,1.082300,0.000000
86,2015,1,4,14,0.000000,0.000000,0.000000,1.883770,1.345550,0.000000
87,2015,1,4,15,0.000000,0.000000,0.000000,2.761290,1.972350,0.000000
88,2015,1,4,16,0.000000,0.000000,0.000000,6.625500,4.732500,0.000000
89,2015,1,4,17,0.000000,0.000000,0.000000,7.403130,5.287950,0.000000
90,2015,1,4,18,0.000000,0.000000,0.000000,4.841270,3.458050,0.000000
91,2015,1,4,19,0.000000,0.000000,0.000000,4.488890,3.206350,0.000000
92,2015,1,4,20,0.000000,0.000000,0.000000,0.878080,0.627200,0.000000
93,2015,1,4,21,0.000000,0.000000,0.000000,0.786590,0.561850,0.000000
94,2015,1,4,22,0.000000,0.000000,0.000000,1.162280,0.830200,0.000000
95,2015,1,4,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,2015,1,4,24,0.000000,0.000000,0.000000,0.976710,0.697650,0.000000
97,2015,1,5,1,0.000000,0.000000,0.000000,3.235260,2.310900,0.000000
98,2015,1,5,2,0.000000,0.000000,0.000000,5.064220,3.617300,0.000000
99,2015,1,5,3,0.000000,0.000000,0.000000,10.993990,7.852850,0.000000
100,2015,1,5,4,0.000000,0.000000,0.000000,12.809090,9.149350,0.000000
101,2015,1,5,5,0.000000,0.000000,0.000000,16.665180,11.903700,0.000000
102,2015,1,5,6,0.000000,0.000000,0.000000,18.480840,13.200600,0.000000
103,2015,1,5,7,0.000000,0.000000,0.000000,18.159120,12.970800,0.000000
104,2015,1,5,8,0.000000,0.000000,0.000000,21.406070,15.290050,0.000000
105,2015,1,5,9,0.000000,0.000000,0.000000,14.349930,10.249950,0.000000
106,2015,1,5,10,0.000000,0.000000,0.000000,8.853740,6.324100,0.000000
107,2015,1,5,11,0.000000,0.000000,0.000000,8.116920,5.797800,0.000000
108,2015,1,5,12,0.000000,0.000000,0.000000,11.789890,8.421350,0.000000
109,2015,1,5,13,0.000000,0.000000,0.000000,16.676800,11.912000,0.000000
110,2015,1,5,14,0.000000,0.000000,0.000000,18.376890,13.126350,0.000000
111,2015,1,5,15,0.000000,0.000000,0.000000,19.076540,13.626100,0.000000
112,2015,1,5,16,0.000000,0.000000,0.000000,22.121190,15.800850,0.000000
113,2015,1,5,17,0.000000,0.000000,0.000000,17.487190,12.490850,0.000000
114,2015,1,5,18,0.000000,0.000000,0.000000,13.625780,9.732700,0.000000
115,2015,1,5,19,0.000000,0.000000,0.000000,4.616150,3.297250,0.000000
116,2015,1,5,20,0.000000,0.000000,0.000000,1.663970,1.188550,0.000000
117,2015,1,5,21,0.000000,0.000000,0.000000,3.634330,2.595950,0.000000
118,2015,1,5,22,0.000000,0.000000,0.000000,5.771010,4.122150,0.000000
119,2015,1,5,23,0.000000,0.000000,0.000000,12.046230,8.604450,0.000000
120,2015,1,5,24,0.000000,0.000000,0.000000,15.631070,11.165050,0.000000
121,2015,1,6,1,0.000000,0.000000,0.000000,21.093520,15.066800,0.000000
122,2015,1,6,2,0.000000,0.000000,0.000000,28.921760,20.658400,0.000000
123,2015,1,6,3,0.000000,0.000000,0.000000,41.951140,29.965100,0.000000
124,2015,1,6,4,0.000000,0.000000,0.000000,45.927700,32.805500,0.000000
125,2015,1,6,5,0.000000,0.000000,0.000000,48.925380,34.946700,0.000000
126,2015,1,6,6,0.000000,0.000000,0.000000,49.662620,35.473300,0.000000
127,2015,1,6,7,0.000000,0.000000,0.000000,37.593990,26.852850,0.000000
128,2015,1,6,8,0.000000,0.000000,0.000000,21.555170,15.396550,0.000000
129,2015,1,6,9,0.000000,0.000000,0.000000,10.527160,7.519400,0.000000
130,2015,1,6,10,0.000000,0.000000,0.000000,1.696450,1.211750,0.000000
131,2015,1,6,11,0.000000,0.000000,0.000000,0.686070,0.490050,0.000000
132,2015,1,6,12,0.000000,0.000000,0.000000,0.603610,0.431150,0.000000
133,2015,1,6,13,0.000000,0.000000,0.000000,2.160690,1.543350,0.000000
134,2015,1,6,14,0.000000,0.000000,0.000000,4.437090,3.169350,0.000000
135,2015,1,6,15,0.000000,0.000000,0.000000,3.572170,2.551550,0.000000
136,2015,1,6,16,0.000000,0.000000,0.000000,4.031580,2.879700,0.000000
137,2015,1,6,17,0.000000,0.000000,0.000000,2.689680,1.921200,0.000000
138,2015,1,6,18,0.000000,0.000000,0.000000,2.504880,1.789200,0.000000
139,2015,1,6,19,0.000000,0.000000,0.000000,4.263700,3.045500,0.000000
140,2015,1,6,20,0.000000,0.000000,0.000000,0.952070,0.680050,0.000000
141,2015,1,6,21,0.000000,0.000000,0.000000,2.350950,1.679250,0.000000
142,2015,1,6,22,0.000000,0.000000,0.000000,11.415810,8.154150,0.000000
143,2015,1,6,23,0.000000,0.000000,0.000000,14.200900,10.143500,0.000000
144,2015,1,6,24,0.000000,0.000000,0.000000,17.495240,12.496600,0.000000
145,2015,1,7,1,0.000000,0.000000,0.000000,21.762370,15.544550,0.000000
146,2015,1,7,2,0.000000,0.000000,0.000000,25.881870,18.487050,0.000000
147,2015,1,7,3,0.000000,0.000000,0.000000,28.627130,20.447950,0.000000
148,2015,1,7,4,0.000000,0.000000,0.000000,34.886250,24.918750,0.000000
149,2015,1,7,5,0.000000,0.000000,0.000000,41.666100,29.761500,0.000000
150,2015,1,7,6,0.000000,0.000000,0.000000,40.459790,28.899850,0.000000
151,2015,1,7,7,0.000000,0.000000,0.000000,33.379640,23.842600,0.000000
152,2015,1,7,8,0.000000,0.000000,0.000000,21.105350,15.075250,0.000000
153,2015,1,7,9,0.000000,0.000000,0.000000,8.391880,5.994200,0.000000
154,2015,1,7,10,0.000000,0.000000,0.000000,6.733160,4.809400,0.000000
155,2015,1,7,11,0.000000,0.000000,0.000000,6.325130,4.517950,0.000000
156,2015,1,7,12,0.000000,0.000000,0.000000,6.298880,4.499200,0.000000
157,2015,1,7,13,0.000000,0.000000,0.000000,5.173910,3.695650,0.000000
158,2015,1,7,14,0.000000,0.000000,0.000000,3.370920,2.407800,0.000000
159,2015,1,7,15,0.000000,0.000000,0.000000,3.288530,2.348950,0.000000
160,2015,1,7,16,0.000000,0.000000,0.000000,3.333190,2.380850,0.000000
161,2015,1,7,17,0.000000,0.000000,0.000000,2.184000,1.560000,0.000000
162,2015,1,7,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163,2015,1,7,19,0.000000,0.000000,0.000000,0.813890,0.581350,0.000000
164,2015,1,7,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
165,2015,1,7,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166,2015,1,7,22,0.000000,0.000000,0.000000,0.703360,0.502400,0.000000
167,2015,1,7,23,0.000000,0.000000,0.000000,2.364180,1.688700,0.000000
168,2015,1,7,24,0.000000,0.000000,0.000000,7.013440,5.009600,0.000000
169,2015,1,8,1,0.000000,0.000000,0.000000,12.943840,9.245600,0.000000
170,2015,1,8,2,0.000000,0.000000,0.000000,11.296740,8.069100,0.000000
171,2015,1,8,3,0.000000,0.000000,0.000000,13.920340,9.943100,0.000000
172,2015,1,8,4,0.000000,0.000000,0.000000,18.446610,13.176150,0.000000
173,2015,1,8,5,0.000000,0.000000,0.000000,19.362070,13.830050,0.000000
174,2015,1,8,6,0.000000,0.000000,0.000000,22.697220,16.212300,0.000000
175,2015,1,8,7,0.000000,0.000000,0.000000,21.172620,15.123300,0.000000
176,2015,1,8,8,0.000000,0.000000,0.000000,20.414100,14.581500,0.000000
177,2015,1,8,9,0.000000,0.000000,0.000000,12.922980,9.230700,0.000000
178,2015,1,8,10,0.000000,0.000000,0.000000,8.571360,6.122400,0.000000
179,2015,1,8,11,0.000000,0.000000,0.000000,9.905910,7.075650,0.000000
180,2015,1,8,12,0.000000,0.000000,0.000000,10.804570,7.717550,0.000000
181,2015,1,8,13,0.000000,0.000000,0.000000,16.182320,11.558800,0.000000
182,2015,1,8,14,0.000000,0.000000,0.000000,21.078750,15.056250,0.000000
183,2015,1,8,15,0.000000,0.000000,0.000000,24.484950,17.489250,0.000000
184,2015,1,8,16,0.000000,0.000000,0.000000,24.728900,17.663500,0.000000
185,2015,1,8,17,0.000000,0.000000,0.000000,18.527810,13.234150,0.000000
186,2015,1,8,18,0.000000,0.000000,0.000000,18.046420,12.890300,0.000000
187,2015,1,8,19,0.000000,0.000000,0.000000,22.945790,16.389850,0.000000
188,2015,1,8,20,0.000000,0.000000,0.000000,11.676490,8.340350,0.000000
189,2015,1,8,21,0.000000,0.000000,0.000000,7.658840,5.470600,0.000000
190,2015,1,8,22,0.000000,0.000000,0.000000,3.970470,2.836050,0.000000
191,2015,1,8,23,0.000000,0.000000,0.000000,3.331650,2.379750,0.000000
192,2015,1,8,24,0.000000,0.000000,0.000000,3.047590,2.176850,0.000000
193,2015,1,9,1,0.000000,0.000000,0.000000,3.048080,2.177200,0.000000
194,2015,1,9,2,0.000000,0.000000,0.000000,2.519020,1.799300,0.000000
195,2015,1,9,3,0.000000,0.000000,0.000000,4.275040,3.053600,0.000000
196,2015,1,9,4,0.000000,0.000000,0.000000,10.747730,7.676950,0.000000
197,2015,1,9,5,0.000000,0.000000,0.000000,8.461670,6.044050,0.000000
198,2015,1,9,6,0.000000,0.000000,0.000000,11.329850,8.092750,0.000000
199,2015,1,9,7,0.000000,0.000000,0.000000,5.503680,3.931200,0.000000
200,2015,1,9,8,0.000000,0.000000,0.000000,2.334360,1.667400,0.000000
201,2015,1,9,9,0.000000,0.000000,0.000000,7.089390,5.063850,0.000000
202,2015,1,9,10,0.000000,0.000000,0.000000,13.960240,9.971600,0.000000
203,2015,1,9,11,0.000000,0.000000,0.000000,20.890730,14.921950,0.000000
204,2015,1,9,12,0.000000,0.000000,0.000000,26.973800,19.267000,0.000000
205,2015,1,9,13,0.000000,0.000000,0.000000,34.043590,24.316850,0.000000
206,2015,1,9,14,0.000000,0.000000,0.000000,38.688790,27.634850,0.000000
207,2015,1,9,15,0.000000,0.000000,0.000000,38.979640,27.842600,0.000000
208,2015,1,9,16,0.000000,0.000000,0.000000,32.959640,23.542600,0.000000
209,2015,1,9,17,0.000000,0.000000,0.000000,39.021500,27.872500,0.000000
210,2015,1,9,18,0.000000,0.000000,0.000000,40.755680,29.111200,0.000000
211,2015,1,9,19,0.000000,0.000000,0.000000,49.279580,35.199700,0.000000
212,2015,1,9,20,0.000000,0.000000,0.000000,45.977330,32.840950,0.000000
213,2015,1,9,21,0.000000,0.000000,0.000000,52.699850,37.642750,0.000000
214,2015,1,9,22,0.000000,0.000000,0.000000,58.491790,41.779850,0.000000
215,2015,1,9,23,0.000000,0.000000,0.000000,60.021290,42.872350,0.000000
216,2015,1,9,24,0.000000,0.000000,0.000000,50.389430,35.992450,0.000000
217,2015,1,10,1,0.000000,0.000000,0.000000,47.003740,33.574100,0.000000
218,2015,1,10,2,0.000000,0.000000,0.000000,49.162540,35.116100,0.000000
219,2015,1,10,3,0.000000,0.000000,0.000000,50.226540,35.876100,0.000000
220,2015,1,10,4,0.000000,0.000000,0.000000,45.813530,32.723950,0.000000
221,2015,1,10,5,0.000000,0.000000,0.000000,40.612110,29.008650,0.000000
222,2015,1,10,6,0.000000,0.000000,0.000000,33.488280,23.920200,0.000000
223,2015,1,10,7,0.000000,0.000000,0.000000,27.270810,19.479150,0.000000
224,2015,1,10,8,0.000000,0.000000,0.000000,19.346530,13.818950,0.000000
225,2015,1,10,9,0.000000,0.000000,0.000000,6.968990,4.977850,0.000000
226,2015,1,10,10,0.000000,0.000000,0.000000,4.036480,2.883200,0.000000
227,2015,1,10,11,0.000000,0.000000,0.000000,3.573920,2.552800,0.000000
228,2015,1,10,12,0.000000,0.000000,0.000000,5.631850,4.022750,0.000000
229,2015,1,10,13,0.000000,0.000000,0.000000,6.058570,4.327550,0.000000
230,2015,1,10,14,0.000000,0.000000,0.000000,0.683550,0.488250,0.000000
231,2015,1,10,15,0.000000,0.000000,0.000000,0.829920,0.592800,0.000000
232,2015,1,10,16,0.000000,0.000000,0.000000,3.454430,2.467450,0.000000
233,2015,1,10,17,0.000000,0.000000,0.000000,2.988860,2.134900,0.000000
234,2015,1,10,18,0.000000,0.000000,0.000000,1.832810,1.309150,0.000000
235,2015,1,10,19,0.000000,0.000000,0.000000,0.727300,0.519500,0.000000
236,2015,1,10,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
237,2015,1,10,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
238,2015,1,10,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
239,2015,1,10,23,0.000000,0.000000,0.000000,1.643390,1.173850,0.000000
240,2015,1,10,24,0.000000,0.000000,0.000000,1.174110,0.838650,0.000000
241,2015,1,11,1,0.000000,0.000000,0.000000,3.040240,2.171600,0.000000
242,2015,1,11,2,0.000000,0.000000,0.000000,7.735910,5.525650,0.000000
243,2015,1,11,3,0.000000,0.000000,0.000000,11.781420,8.415300,0.000000
244,2015,1,11,4,0.000000,0.000000,0.000000,16.910740,12.079100,0.000000
245,2015,1,11,5,0.000000,0.000000,0.000000,16.447340,11.748100,0.000000
246,2015,1,11,6,0.000000,0.000000,0.000000,21.403550,15.288250,0.000000
247,2015,1,11,7,0.000000,0.000000,0.000000,21.371910,15.265650,0.000000
248,2015,1,11,8,0.000000,0.000000,0.000000,23.127720,16.519800,0.000000
249,2015,1,11,9,0.000000,0.000000,0.000000,21.744450,15.531750,0.000000
250,2015,1,11,10,0.000000,0.000000,0.000000,22.549100,16.106500,0.000000
251,2015,1,11,11,0.000000,0.000000,0.000000,27.167000,19.405000,0.000000
252,2015,1,11,12,0.000000,0.000000,0.000000,33.894980,24.210700,0.000000
253,2015,1,11,13,0.000000,0.000000,0.000000,38.759560,27.685400,0.000000
254,2015,1,11,14,0.000000,0.000000,0.000000,40.345900,28.818500,0.000000
255,2015,1,11,15,0.000000,0.000000,0.000000,36.447180,26.033700,0.000000
256,2015,1,11,16,0.000000,0.000000,0.000000,32.186420,22.990300,0.000000
257,2015,1,11,17,0.000000,0.000000,0.000000,27.892550,19.923250,0.000000
258,2015,1,11,18,0.000000,0.000000,0.000000,23.987320,17.133800,0.000000
259,2015,1,11,19,0.000000,0.000000,0.000000,24.616970,17.583550,0.000000
260,2015,1,11,20,0.000000,0.000000,0.000000,11.175430,7.982450,0.000000
261,2015,1,11,21,0.000000,0.000000,0.000000,7.372680,5.266200,0.000000
262,2015,1,11,22,0.000000,0.000000,0.000000,7.737310,5.526650,0.000000
263,2015,1,11,23,0.000000,0.000000,0.000000,5.107760,3.648400,0.000000
264,2015,1,11,24,0.000000,0.000000,0.000000,3.160010,2.257150,0.000000
265,2015,1,12,1,0.000000,0.000000,0.000000,3.863370,2.759550,0.000000
266,2015,1,12,2,0.000000,0.000000,0.000000,5.455870,3.897050,0.000000
267,2015,1,12,3,0.000000,0.000000,0.000000,5.976740,4.269100,0.000000
268,2015,1,12,4,0.000000,0.000000,0.000000,4.429390,3.163850,0.000000
269,2015,1,12,5,0.000000,0.000000,0.000000,12.123230,8.659450,0.000000
270,2015,1,12,6,0.000000,0.000000,0.000000,40.750850,29.107750,0.000000
271,2015,1,12,7,0.000000,0.000000,0.000000,41.389320,29.563800,0.000000
272,2015,1,12,8,0.000000,0.000000,0.000000,33.004720,23.574800,0.000000
273,2015,1,12,9,0.000000,0.000000,0.000000,32.500650,23.214750,0.000000
274,2015,1,12,10,0.000000,0.000000,0.000000,42.987490,30.705350,0.000000
275,2015,1,12,11,0.000000,0.000000,0.000000,55.198920,39.427800,0.000000
276,2015,1,12,12,0.000000,0.000000,0.000000,56.580370,40.414550,0.000000
277,2015,1,12,13,0.000000,0.000000,0.000000,55.177850,39.412750,0.000000
278,2015,1,12,14,0.000000,0.000000,0.000000,51.361310,36.686650,0.000000
279,2015,1,12,15,0.000000,0.000000,0.000000,53.528860,38.234900,0.000000
280,2015,1,12,16,0.000000,0.000000,0.000000,39.324740,28.089100,0.000000
281,2015,1,12,17,0.000000,0.000000,0.000000,37.399250,26.713750,0.000000
282,2015,1,12,18,0.000000,0.000000,0.000000,28.619850,20.442750,0.000000
283,2015,1,12,19,0.000000,0.000000,0.000000,20.986700,14.990500,0.000000
284,2015,1,12,20,0.000000,0.000000,0.000000,8.327340,5.948100,0.000000
285,2015,1,12,21,0.000000,0.000000,0.000000,4.154780,2.967700,0.000000
286,2015,1,12,22,0.000000,0.000000,0.000000,1.747130,1.247950,0.000000
287,2015,1,12,23,0.000000,0.000000,0.000000,3.417470,2.441050,0.000000
288,2015,1,12,24,0.000000,0.000000,0.000000,4.249700,3.035500,0.000000
289,2015,1,13,1,0.000000,0.000000,0.000000,9.712500,6.937500,0.000000
290,2015,1,13,2,0.000000,0.000000,0.000000,31.357550,22.398250,0.000000
291,2015,1,13,3,0.000000,0.000000,0.000000,43.546440,31.104600,0.000000
292,2015,1,13,4,0.000000,0.000000,0.000000,55.945050,39.960750,0.000000
293,2015,1,13,5,0.000000,0.000000,0.000000,40.993400,29.281000,0.000000
294,2015,1,13,6,0.000000,0.000000,0.000000,47.048750,33.606250,0.000000
295,2015,1,13,7,0.000000,0.000000,0.000000,54.495490,38.925350,0.000000
296,2015,1,13,8,0.000000,0.000000,0.000000,69.158250,49.398750,0.000000
297,2015,1,13,9,0.000000,0.000000,0.000000,65.353470,46.681050,0.000000
298,2015,1,13,10,0.000000,0.000000,0.000000,34.577130,24.697950,0.000000
299,2015,1,13,11,0.000000,0.000000,0.000000,25.981410,18.558150,0.000000
300,2015,1,13,12,0.000000,0.000000,0.000000,22.840300,16.314500,0.000000
301,2015,1,13,13,0.000000,0.000000,0.000000,16.851030,12.036450,0.000000
302,2015,1,13,14,0.000000,0.000000,0.000000,12.567380,8.976700,0.000000
303,2015,1,13,15,0.000000,0.000000,0.000000,7.285390,5.203850,0.000000
304,2015,1,13,16,0.000000,0.000000,0.000000,6.075860,4.339900,0.000000
305,2015,1,13,17,0.000000,0.000000,0.000000,3.515540,2.511100,0.000000
306,2015,1,13,18,0.000000,0.000000,0.000000,3.007130,2.147950,0.000000
307,2015,1,13,19,0.000000,0.000000,0.000000,4.256700,3.040500,0.000000
308,2015,1,13,20,0.000000,0.000000,0.000000,4.668510,3.334650,0.000000
309,2015,1,13,21,0.000000,0.000000,0.000000,9.527210,6.805150,0.000000
310,2015,1,13,22,0.000000,0.000000,0.000000,13.249810,9.464150,0.000000
311,2015,1,13,23,0.000000,0.000000,0.000000,16.235800,11.597000,0.000000
312,2015,1,13,24,0.000000,0.000000,0.000000,19.975550,14.268250,0.000000
313,2015,1,14,1,0.000000,0.000000,0.000000,26.381250,18.843750,0.000000
314,2015,1,14,2,0.000000,0.000000,0.000000,38.915450,27.796750,0.000000
315,2015,1,14,3,0.000000,0.000000,0.000000,46.218340,33.013100,0.000000
316,2015,1,14,4,0.000000,0.000000,0.000000,53.188660,37.991900,0.000000
317,2015,1,14,5,0.000000,0.000000,0.000000,51.477650,36.769750,0.000000
318,2015,1,14,6,0.000000,0.000000,0.000000,46.634840,33.310600,0.000000
319,2015,1,14,7,0.000000,0.000000,0.000000,33.312930,23.794950,0.000000
320,2015,1,14,8,0.000000,0.000000,0.000000,19.914230,14.224450,0.000000
321,2015,1,14,9,0.000000,0.000000,0.000000,8.441300,6.029500,0.000000
322,2015,1,14,10,0.000000,0.000000,0.000000,6.120870,4.372050,0.000000
323,2015,1,14,11,0.000000,0.000000,0.000000,4.238570,3.027550,0.000000
324,2015,1,14,12,0.000000,0.000000,0.000000,4.573940,3.267100,0.000000
325,2015,1,14,13,0.000000,0.000000,0.000000,2.844590,2.031850,0.000000
326,2015,1,14,14,0.000000,0.000000,0.000000,1.805300,1.289500,0.000000
327,2015,1,14,15,0.000000,0.000000,0.000000,1.032920,0.737800,0.000000
328,2015,1,14,16,0.000000,0.000000,0.000000,1.188460,0.848900,0.000000
329,2015,1,14,17,0.000000,0.000000,0.000000,4.378710,3.127650,0.000000
330,2015,1,14,18,0.000000,0.000000,0.000000,2.256240,1.611600,0.000000
331,2015,1,14,19,0.000000,0.000000,0.000000,0.720790,0.514850,0.000000
332,2015,1,14,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
333,2015,1,14,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
334,2015,1,14,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
335,2015,1,14,23,0.000000,0.000000,0.000000,0.675920,0.482800,0.000000
336,2015,1,14,24,0.000000,0.000000,0.000000,2.576910,1.840650,0.000000
337,2015,1,15,1,0.000000,0.000000,0.000000,6.670720,4.764800,0.000000
338,2015,1,15,2,0.000000,0.000000,0.000000,15.836380,11.311700,0.000000
339,2015,1,15,3,0.000000,0.000000,0.000000,27.007330,19.290950,0.000000
